"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"СП"	"LСП"	"СГНЛ"	"LСГНЛ"	"VAL"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 802"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 244"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 627"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 576"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 714"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 638"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 230"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"25 912"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 488"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"25 720"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"26 452"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"27 194"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"27 893"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"АБАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 370"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"54 955"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"53 202"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 621"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 949"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 534"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"59 434"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"59 033"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 751"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 591"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"54 964"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"53 152"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"55 154"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"53 250"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"53 563"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"54 058"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"54 724"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"АБАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 904"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 391"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"55 947"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 162"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"56 986"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 053"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 825"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 457"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 210"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"56 702"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 408"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"56 079"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 445"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"56 036"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"56 368"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 024"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 281"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"ШАХТИНСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 627"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 391"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"55 947"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 162"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"56 986"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 053"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 825"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 457"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"58 210"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"56 702"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 408"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"56 079"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 445"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"56 036"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"56 368"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 024"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 281"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"ШАХТИНСК Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"57 627"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"185 595"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"176 125"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"186 216"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"186 080"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"186 003"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"178 264"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"177 623"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"177 307"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"185 409"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"184 144"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"178 896"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"185 577"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"177 743"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"180 603"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"181 001"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"182 592"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"ТЕМИРТАУ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"176 738"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"185 595"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"176 125"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"186 216"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"186 080"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"186 003"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"178 264"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"177 623"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"177 307"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"185 409"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"184 144"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"178 896"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"185 577"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"177 743"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"180 603"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"181 001"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"182 592"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"ТЕМИРТАУ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"176 738"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"171"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"252"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"152"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"114"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"157"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"153"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"154"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"186"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"257"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"175"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"253"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"254"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"244"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"213"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"САТПАЕВ Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"151"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 349"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 221"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 630"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 839"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 418"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 577"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 833"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 976"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 497"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 711"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 935"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 760"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 022"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 940"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"САТПАЕВ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 710"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 520"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 473"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 782"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 953"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 575"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 730"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 987"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 162"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 754"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 886"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 188"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 014"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 266"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 153"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"САТПАЕВ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 861"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"52 149"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"50 346"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"52 008"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"52 010"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"52 051"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"43 883"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"43 826"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"43 733"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"51 839"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"51 748"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"50 471"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"52 101"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"50 440"
